date,kiwi-coin.com (worldwide), kiwi-coin.com (europe),binance.us
2021-06-12T21:52:13.486Z,50428.36,50393.62,50321.29
2021-06-12T21:52:22.415Z,50428.36,50393.62,50319.45
2021-06-12T21:52:31.676Z,50428.36,50393.62,50319.45
2021-06-12T21:52:37.645Z,50428.36,50393.62,50319.45
2021-06-12T21:52:43.637Z,50428.36,50393.62,50319.45
2021-06-12T21:52:49.355Z,50428.36,50393.62,50317.53
2021-06-12T21:52:58.209Z,50428.36,50393.62,50317.53
2021-06-12T21:53:05.874Z,50428.36,50393.62,50319.06
2021-06-12T21:53:11.815Z,50428.36,50393.62,50319.41
2021-06-12T21:53:17.530Z,50428.36,50393.62,50320.25
2021-06-12T21:53:23.252Z,50428.36,50393.62,50316.01
2021-06-12T21:53:31.209Z,50428.36,50393.62,50315.2
2021-06-12T21:53:38.380Z,50428.36,50393.62,50313.92
2021-06-12T21:53:44.096Z,50428.36,50393.62,50313.92
2021-06-12T21:53:49.813Z,50428.36,50393.62,50308.6
2021-06-12T21:53:55.619Z,50428.36,50393.62,50305.54
2021-06-12T21:54:01.451Z,50428.36,50393.62,50305.54
2021-06-12T21:54:11.294Z,50428.36,50393.62,50300.96
2021-06-12T21:54:18.749Z,50428.36,50393.62,50299.31
2021-06-12T21:54:24.469Z,50428.36,50393.62,50298.48
2021-06-12T21:54:30.211Z,50428.36,50393.62,50298.48
2021-06-12T21:54:36.194Z,50428.36,50393.62,50298.74
2021-06-12T21:54:41.913Z,50428.36,50393.62,50298.07
2021-06-12T21:54:48.841Z,50428.36,50393.62,50296.63
2021-06-12T21:54:56.108Z,50428.36,50393.62,50296.63
2021-06-12T21:55:01.896Z,50428.36,50393.62,50296.6
2021-06-12T21:55:07.841Z,50428.36,50393.62,50287.94
2021-06-12T21:55:13.565Z,50428.36,50393.62,50286.46
2021-06-12T21:55:19.287Z,50428.36,50393.62,50286.46
2021-06-12T21:55:27.368Z,50428.36,50393.62,50285.51
2021-06-12T21:55:35.006Z,50428.36,50393.62,50285.51
2021-06-12T21:55:40.734Z,50428.36,50393.62,50284.76
2021-06-12T21:55:46.457Z,50428.36,50393.62,50284.73
2021-06-12T21:55:52.248Z,50428.36,50393.62,50284.88
2021-06-12T21:55:58.049Z,50428.36,50393.62,50284.94
2021-06-12T21:56:07.121Z,50428.36,50393.62,50284.95
2021-06-12T21:56:13.872Z,50428.36,50393.62,50284.82
2021-06-12T21:56:19.583Z,50428.36,50393.62,50284.82
2021-06-12T21:56:25.533Z,50428.36,50393.62,50284.82
2021-06-12T21:56:31.479Z,50428.36,50393.62,50282.71
2021-06-12T21:56:37.441Z,50428.36,50393.62,50282.71
2021-06-12T21:56:45.148Z,50428.36,50393.62,50282.44
2021-06-12T21:56:52.125Z,50428.36,50393.62,50282.44
2021-06-12T21:56:58.150Z,50428.36,50393.62,50282.44
2021-06-12T21:57:03.874Z,50428.36,50393.62,50281.87
2021-06-12T21:57:09.589Z,50428.36,50393.62,50281.87
2021-06-12T21:57:15.313Z,50428.36,50393.62,50281.87
2021-06-12T21:57:24.114Z,50428.36,50393.62,50280.63
2021-06-12T21:57:30.684Z,50428.36,50393.62,50280.28
2021-06-12T21:57:36.406Z,50428.36,50393.62,50280.28
2021-06-12T21:57:42.141Z,50428.36,50393.62,50280.28
2021-06-12T21:57:47.865Z,50428.36,50393.62,50280.28
2021-06-12T21:57:53.674Z,50428.36,50393.62,50280.28
2021-06-12T21:58:01.399Z,50428.36,50393.62,50280.28
2021-06-12T21:58:08.894Z,50428.36,50393.62,50272.1
2021-06-12T21:58:14.615Z,50428.36,50393.62,50272.1
2021-06-12T21:58:20.330Z,50428.36,50393.62,50268.72
2021-06-12T21:58:26.050Z,50428.36,50393.62,50267.55
2021-06-12T21:58:31.791Z,50428.36,50393.62,50267.55
2021-06-12T21:58:39.767Z,50428.36,50393.62,50267.55
2021-06-12T21:58:47.638Z,50428.36,50393.62,50265.69
2021-06-12T21:58:53.448Z,50428.36,50393.62,50266.23
2021-06-12T21:58:59.415Z,50428.36,50393.62,50267.36
2021-06-12T21:59:05.362Z,50428.36,50393.62,50267.36
2021-06-12T21:59:15.094Z,50428.36,50393.62,50267.36
2021-06-12T21:59:22.415Z,50428.36,50393.62,50267.38
2021-06-12T21:59:28.137Z,50428.36,50393.62,50270.35
2021-06-12T21:59:34.083Z,50428.36,50393.62,50270.25
2021-06-12T21:59:39.808Z,50428.36,50393.62,50270.31
2021-06-12T21:59:45.758Z,50428.36,50393.62,50271.27
2021-06-12T21:59:52.357Z,50428.36,50393.62,50271.27
2021-06-12T21:59:59.350Z,50428.36,50393.62,50271.3
2021-06-12T22:00:05.298Z,50428.36,50393.62,50271.22
2021-06-12T22:00:10.578Z,50428.36,50393.62,50284.47
2021-06-12T22:00:16.301Z,50428.36,50393.62,50288.58
2021-06-12T22:00:22.067Z,50428.36,50393.62,50288.6
2021-06-12T22:00:29.199Z,50428.36,50270.36,50288.63
2021-06-12T22:00:35.147Z,50334.44,50270.36,50288.71
2021-06-12T22:00:41.094Z,50334.44,50270.36,50289.95
2021-06-12T22:00:46.890Z,50334.44,50270.36,50289.95
2021-06-12T22:00:52.618Z,50334.44,50270.36,50289.8
2021-06-12T22:00:58.409Z,50334.44,50270.36,50289.8
2021-06-12T22:01:04.135Z,50334.44,50270.36,50289.8
2021-06-12T22:01:10.083Z,50334.44,50270.36,50289.8
2021-06-12T22:01:15.794Z,50334.44,50270.36,50288.73
2021-06-12T22:01:21.519Z,50334.44,50270.36,50288.73
2021-06-12T22:01:27.243Z,50334.44,50270.36,50288.77
2021-06-12T22:01:32.971Z,50334.44,50270.36,50288.77
2021-06-12T22:01:38.690Z,50334.44,50270.36,50295.45
2021-06-12T22:01:44.489Z,50334.44,50270.36,50295.45
2021-06-12T22:01:50.209Z,50334.44,50270.36,50296.63
2021-06-12T22:01:55.997Z,50334.44,50270.36,50296.7
2021-06-12T22:02:01.728Z,50334.44,50270.36,50296.88
2021-06-12T22:02:07.444Z,50334.44,50270.36,50296.88
2021-06-12T22:02:13.166Z,50334.44,50270.36,50296.92
2021-06-12T22:02:18.889Z,50364.13,50270.36,50296.92
2021-06-12T22:02:24.837Z,50364.13,50270.36,50301.23
2021-06-12T22:02:30.558Z,50364.13,50270.36,50307.77
2021-06-12T22:02:36.275Z,50364.13,50270.36,50307.84
2021-06-12T22:02:42.065Z,50364.13,50270.36,50307.84
2021-06-12T22:02:49.347Z,50364.13,50359.71,50307.84
2021-06-12T22:02:55.072Z,50364.13,50359.71,50307.84
2021-06-12T22:03:01.091Z,50364.13,50359.71,50307.84
2021-06-12T22:03:06.897Z,50364.13,50359.71,50312.03
2021-06-12T22:03:12.617Z,50364.13,50359.71,50312.85
2021-06-12T22:03:18.338Z,50364.13,50359.71,50312.85
2021-06-12T22:03:24.066Z,50364.13,50359.71,50312.85
2021-06-12T22:03:29.790Z,50364.13,50359.71,50313.03
2021-06-12T22:03:35.524Z,50364.13,50359.71,50317.83
2021-06-12T22:03:41.318Z,50364.13,50359.71,50317.83
2021-06-12T22:03:47.306Z,50364.13,50359.71,50317.83
2021-06-12T22:03:53.027Z,50364.13,50359.71,50319.27
2021-06-12T22:03:58.816Z,50364.13,50359.71,50319.28
2021-06-12T22:04:04.543Z,50364.13,50359.71,50319.28
2021-06-12T22:04:10.485Z,50364.13,50359.71,50319.76
2021-06-12T22:04:16.203Z,50364.13,50359.71,50320.57
2021-06-12T22:04:21.922Z,50364.13,50359.71,50320.91
2021-06-12T22:04:27.645Z,50364.13,50359.71,50320.91
2021-06-12T22:04:33.372Z,50364.13,50359.71,50320.91
2021-06-12T22:04:39.395Z,50343.79,50359.71,50321.44
2021-06-12T22:04:45.112Z,50343.79,50359.71,50321.44
2021-06-12T22:04:50.847Z,50343.79,50359.71,50324.13
2021-06-12T22:04:56.571Z,50343.79,50359.71,50324.19
2021-06-12T22:05:02.599Z,50343.79,50359.71,50329.2
2021-06-12T22:05:11.489Z,50343.79,50366.08,50329.2
2021-06-12T22:05:17.210Z,50343.79,50366.08,50336.84
2021-06-12T22:05:22.990Z,50343.79,50366.08,50336.84
2021-06-12T22:05:28.718Z,50343.79,50366.08,50339.72
2021-06-12T22:05:34.735Z,50343.79,50366.08,50339.72
2021-06-12T22:05:40.455Z,50343.79,50366.08,50339.72
2021-06-12T22:05:46.197Z,50343.79,50366.08,50339.72
2021-06-12T22:05:51.917Z,50343.79,50366.08,50341.11
2021-06-12T22:05:57.934Z,50343.79,50366.08,50341.11
2021-06-12T22:06:03.654Z,50343.79,50366.08,50341.11
2021-06-12T22:06:09.377Z,50343.79,50366.08,50341.11
2021-06-12T22:06:15.100Z,50343.79,50366.08,50341.3
2021-06-12T22:06:20.826Z,50343.79,50366.08,50345.35
2021-06-12T22:06:26.549Z,50395.16,50366.08,50345.35
2021-06-12T22:06:32.404Z,50395.16,50366.08,50345.39
2021-06-12T22:06:38.351Z,50395.16,50366.08,50345.5
2021-06-12T22:06:44.075Z,50395.16,50366.08,50354.25
2021-06-12T22:06:49.792Z,50395.16,50366.08,50389.96
2021-06-12T22:06:55.578Z,50395.16,50366.08,50393
2021-06-12T22:07:01.290Z,50395.16,50366.08,50396.51
2021-06-12T22:07:07.009Z,50395.16,50366.08,50396.56
2021-06-12T22:07:12.726Z,50395.16,50366.08,50399.35
2021-06-12T22:07:18.448Z,50395.16,50366.08,50399.35
2021-06-12T22:07:24.171Z,50395.16,50366.08,50399.7
2021-06-12T22:07:31.697Z,50395.16,50453.84,50400.58
2021-06-12T22:07:37.420Z,50395.16,50453.84,50411.28
2021-06-12T22:07:43.146Z,50395.16,50453.84,50412.72
2021-06-12T22:07:48.859Z,50395.16,50453.84,50413.3
2021-06-12T22:07:54.872Z,50395.16,50453.84,50413.39
2021-06-12T22:08:00.670Z,50395.16,50453.84,50413.54
2021-06-12T22:08:06.393Z,50395.16,50453.84,50413.56
2021-06-12T22:08:12.119Z,50395.16,50453.84,50413.56
2021-06-12T22:08:17.837Z,50395.16,50453.84,50420.36
2021-06-12T22:08:23.551Z,50395.16,50453.84,50420.37
2021-06-12T22:08:29.569Z,50395.16,50453.84,50441.41
2021-06-12T22:08:35.289Z,50395.16,50453.84,50450.53
2021-06-12T22:08:41.011Z,50395.16,50453.84,50450.6
2021-06-12T22:08:46.955Z,50465.97,50453.84,50450.64
2021-06-12T22:08:52.749Z,50465.97,50453.84,50450.69
2021-06-12T22:08:58.469Z,50465.97,50453.84,50453.92
2021-06-12T22:09:04.416Z,50465.97,50453.84,50454.67
2021-06-12T22:09:10.147Z,50465.97,50453.84,50454.7
2021-06-12T22:09:16.096Z,50465.97,50453.84,50454.91
2021-06-12T22:09:21.809Z,50465.97,50453.84,50454.91
2021-06-12T22:09:27.828Z,50465.97,50453.84,50454.91
2021-06-12T22:09:33.573Z,50465.97,50453.84,50455.35
2021-06-12T22:09:39.292Z,50465.97,50453.84,50454.92
2021-06-12T22:09:45.240Z,50465.97,50453.84,50454.92
2021-06-12T22:09:53.308Z,50465.97,50476.15,50454.92
2021-06-12T22:09:59.034Z,50465.97,50476.15,50454.87
2021-06-12T22:10:04.813Z,50465.97,50476.15,50442.61
2021-06-12T22:10:10.536Z,50465.97,50476.15,50442.16
2021-06-12T22:10:16.259Z,50465.97,50476.15,50442.04
2021-06-12T22:10:22.205Z,50465.97,50476.15,50442.07
2021-06-12T22:10:28.224Z,50465.97,50476.15,50443.12
2021-06-12T22:10:34.178Z,50427.77,50476.15,50443.12
2021-06-12T22:10:39.890Z,50427.77,50476.15,50442.98
2021-06-12T22:10:45.612Z,50427.77,50476.15,50442.98
2021-06-12T22:10:51.388Z,50427.77,50476.15,50442.98
2021-06-12T22:10:57.125Z,50427.77,50476.15,50443.03
2021-06-12T22:11:02.851Z,50427.77,50476.15,50443.03
2021-06-12T22:11:08.814Z,50427.77,50476.15,50443.03
2021-06-12T22:11:14.761Z,50427.77,50476.15,50441.18
2021-06-12T22:11:20.476Z,50427.77,50476.15,50441.12
2021-06-12T22:11:26.284Z,50427.77,50476.15,50441.11
2021-06-12T22:11:31.998Z,50427.77,50476.15,50441.11
2021-06-12T22:11:37.716Z,50427.77,50476.15,50441.11
2021-06-12T22:11:43.445Z,50427.77,50476.15,50441.11
2021-06-12T22:11:49.463Z,50427.77,50476.15,50443.01
2021-06-12T22:11:55.192Z,50427.77,50476.15,50443.01
2021-06-12T22:12:00.957Z,50427.77,50476.15,50443.01
2021-06-12T22:12:06.959Z,50427.77,50476.15,50443.22
2021-06-12T22:12:14.655Z,50427.77,50449.76,50443.12
2021-06-12T22:12:20.372Z,50427.77,50449.76,50443.08
2021-06-12T22:12:26.156Z,50427.77,50449.76,50443.08
2021-06-12T22:12:31.874Z,50427.77,50449.76,50442.81
2021-06-12T22:12:37.596Z,50427.77,50449.76,50442.27
2021-06-12T22:12:43.313Z,50427.77,50449.76,50441.22
2021-06-12T22:12:49.115Z,50427.77,50449.76,50441.22
2021-06-12T22:12:54.842Z,50474.79,50449.76,50441.22
2021-06-12T22:13:00.569Z,50474.79,50449.76,50441.07
2021-06-12T22:13:06.301Z,50474.79,50449.76,50441.07
2021-06-12T22:13:11.597Z,50474.79,50449.76,50441.07
2021-06-12T22:13:17.321Z,50474.79,50449.76,50439.59
2021-06-12T22:13:23.118Z,50474.79,50449.76,50439.47
2021-06-12T22:13:29.069Z,50474.79,50449.76,50439.47
2021-06-12T22:13:34.793Z,50474.79,50449.76,50439.47
2021-06-12T22:13:40.749Z,50474.79,50449.76,50439.47
2021-06-12T22:13:46.546Z,50474.79,50449.76,50439.47
2021-06-12T22:13:52.257Z,50474.79,50449.76,50421.42
2021-06-12T22:13:57.982Z,50474.79,50449.76,50417.33
2021-06-12T22:14:03.717Z,50474.79,50449.76,50415.34
2021-06-12T22:14:09.490Z,50474.79,50449.76,50411.92
2021-06-12T22:14:15.211Z,50474.79,50449.76,50411.92
2021-06-12T22:14:21.009Z,50474.79,50449.76,50411.92
2021-06-12T22:14:26.724Z,50474.79,50449.76,50411.19
2021-06-12T22:14:34.593Z,50474.79,50372.04,50411.19
2021-06-12T22:14:40.576Z,50394.68,50372.04,50409.1
2021-06-12T22:14:46.366Z,50394.68,50372.04,50409.02
2021-06-12T22:14:52.087Z,50394.68,50372.04,50407.02
2021-06-12T22:14:57.813Z,50394.68,50372.04,50406.4
2021-06-12T22:15:03.542Z,50394.68,50372.04,50411.08
2021-06-12T22:15:09.488Z,50394.68,50372.04,50410.67
2021-06-12T22:15:15.233Z,50394.68,50372.04,50410.64
2021-06-12T22:15:21.026Z,50394.68,50372.04,50410.32
2021-06-12T22:15:26.971Z,50394.68,50372.04,50410.32
2021-06-12T22:15:32.713Z,50394.68,50372.04,50410.32
2021-06-12T22:15:38.436Z,50394.68,50372.04,50409.65
2021-06-12T22:15:44.225Z,50394.68,50372.04,50408.45
2021-06-12T22:15:50.015Z,50394.68,50372.04,50408.45
2021-06-12T22:15:55.791Z,50394.68,50372.04,50408.41
2021-06-12T22:16:01.739Z,50394.68,50372.04,50408.36
2021-06-12T22:16:07.456Z,50394.68,50372.04,50408.36
2021-06-12T22:16:13.180Z,50394.68,50372.04,50408.25
2021-06-12T22:16:18.961Z,50394.68,50372.04,50395.94
2021-06-12T22:16:24.739Z,50394.68,50372.04,50395.55
2021-06-12T22:16:30.460Z,50394.68,50372.04,50395.55
2021-06-12T22:16:36.179Z,50394.68,50372.04,50395.55
2021-06-12T22:16:41.899Z,50394.68,50372.04,50395.55
2021-06-12T22:16:47.914Z,50394.68,50372.04,50395.55
2021-06-12T22:16:55.860Z,50394.68,50338.38,50382.9
2021-06-12T22:17:01.582Z,50348.97,50338.38,50382.9
2021-06-12T22:17:07.299Z,50348.97,50338.38,50382.9
2021-06-12T22:17:13.251Z,50348.97,50338.38,50372.79
2021-06-12T22:17:19.049Z,50348.97,50338.38,50372.79
2021-06-12T22:17:24.771Z,50348.97,50338.38,50367.89
2021-06-12T22:17:30.501Z,50348.97,50338.38,50367.43
2021-06-12T22:17:36.228Z,50348.97,50338.38,50366.83
2021-06-12T22:17:41.950Z,50348.97,50338.38,50366.51
2021-06-12T22:17:47.965Z,50348.97,50338.38,50366.51
2021-06-12T22:17:53.717Z,50348.97,50338.38,50365.28
2021-06-12T22:17:59.665Z,50348.97,50338.38,50365.25
2021-06-12T22:18:05.384Z,50348.97,50338.38,50363.59
2021-06-12T22:18:11.341Z,50348.97,50338.38,50363.59
2021-06-12T22:18:17.151Z,50348.97,50338.38,50352.02
2021-06-12T22:18:22.886Z,50348.97,50338.38,50352.02
2021-06-12T22:18:28.672Z,50348.97,50338.38,50351.17
2021-06-12T22:18:34.617Z,50348.97,50338.38,50349.47
2021-06-12T22:18:40.340Z,50348.97,50338.38,50349.42
2021-06-12T22:18:46.143Z,50346.02,50338.38,50346.21
2021-06-12T22:18:51.864Z,50346.02,50338.38,50334.92
2021-06-12T22:18:57.817Z,50346.02,50338.38,50326.65
2021-06-12T22:19:03.541Z,50346.02,50338.38,50322.14
2021-06-12T22:19:09.488Z,50346.02,50338.38,50320.31
2021-06-12T22:19:17.343Z,50346.02,50292.64,50320.19
2021-06-12T22:19:23.062Z,50346.02,50292.64,50320.19
2021-06-12T22:19:28.783Z,50346.02,50292.64,50320.19
2021-06-12T22:19:34.501Z,50346.02,50292.64,50312.2
2021-06-12T22:19:40.220Z,50346.02,50292.64,50295.92
2021-06-12T22:19:46.247Z,50346.02,50292.64,50294.62
2021-06-12T22:19:51.976Z,50346.02,50292.64,50294.62
2021-06-12T22:19:57.701Z,50346.02,50292.64,50291.06
2021-06-12T22:20:03.423Z,50346.02,50292.64,50290.45
2021-06-12T22:20:09.139Z,50346.02,50292.64,50290.39
2021-06-12T22:20:14.949Z,50346.02,50292.64,50288.14
2021-06-12T22:20:20.678Z,50346.02,50292.64,50287.91
2021-06-12T22:20:26.396Z,50346.02,50292.64,50287.03
2021-06-12T22:20:32.174Z,50346.02,50292.64,50287.02
2021-06-12T22:20:37.891Z,50346.02,50292.64,50285.96
2021-06-12T22:20:43.871Z,50346.02,50292.64,50277.83
2021-06-12T22:20:49.593Z,50346.02,50292.64,50277.82
2021-06-12T22:20:55.309Z,50346.02,50292.64,50277.31
2021-06-12T22:21:01.030Z,50346.02,50292.64,50277.15
2021-06-12T22:21:06.755Z,50244.86,50292.64,50276.34
2021-06-12T22:21:12.516Z,50244.86,50292.64,50276.34
2021-06-12T22:21:18.249Z,50244.86,50292.64,50276.34
2021-06-12T22:21:23.969Z,50244.86,50292.64,50263.11
2021-06-12T22:21:29.693Z,50244.86,50292.64,50262.74
2021-06-12T22:21:36.787Z,50244.86,50273.98,50262.74
2021-06-12T22:21:42.534Z,50244.86,50273.98,50262.7
2021-06-12T22:21:48.257Z,50244.86,50273.98,50262.7
2021-06-12T22:21:53.981Z,50244.86,50273.98,50262.45
2021-06-12T22:21:59.929Z,50244.86,50273.98,50257.75
2021-06-12T22:22:05.872Z,50244.86,50273.98,50257.7
2021-06-12T22:22:11.629Z,50244.86,50273.98,50256.97
2021-06-12T22:22:17.353Z,50244.86,50273.98,50255.86
2021-06-12T22:22:23.075Z,50244.86,50273.98,50252.75
2021-06-12T22:22:29.013Z,50244.86,50273.98,50150.76
2021-06-12T22:22:34.982Z,50244.86,50273.98,50149.58
2021-06-12T22:22:40.756Z,50244.86,50273.98,50148.55
2021-06-12T22:22:46.551Z,50244.86,50273.98,50146.28
2021-06-12T22:22:52.280Z,50145.21,50273.98,50146.04
2021-06-12T22:22:58.000Z,50145.21,50273.98,50145.01
2021-06-12T22:23:03.715Z,50145.21,50273.98,50138.75
2021-06-12T22:23:09.460Z,50145.21,50273.98,50128.67
2021-06-12T22:23:15.236Z,50145.21,50273.98,50126.85
2021-06-12T22:23:20.955Z,50145.21,50273.98,50124.73
2021-06-12T22:23:26.725Z,50145.21,50273.98,50124.2
2021-06-12T22:23:32.441Z,50145.21,50273.98,50124.18
2021-06-12T22:23:38.205Z,50145.21,50273.98,50123.08
2021-06-12T22:23:43.928Z,50145.21,50273.98,50123.08
2021-06-12T22:23:49.662Z,50145.21,50273.98,50120.63
2021-06-12T22:23:56.672Z,50145.21,50048.73,50120.52
2021-06-12T22:24:02.396Z,50145.21,50048.73,50120.52
2021-06-12T22:24:08.346Z,50145.21,50048.73,50114.1
2021-06-12T22:24:14.113Z,50145.21,50048.73,50114.01
2021-06-12T22:24:19.830Z,50145.21,50048.73,50113.99
2021-06-12T22:24:25.776Z,50145.21,50048.73,50113.69
2021-06-12T22:24:31.529Z,50145.21,50048.73,50104.73
2021-06-12T22:24:37.252Z,50145.21,50048.73,50097.28
2021-06-12T22:24:42.996Z,50145.21,50048.73,50097.07
2021-06-12T22:24:48.941Z,50145.21,50048.73,50096.48
2021-06-12T22:24:54.660Z,50145.21,50048.73,50096.46
2021-06-12T22:25:00.601Z,50145.21,50048.73,50095.99
2021-06-12T22:25:06.553Z,50145.21,50048.73,50095.64
2021-06-12T22:25:12.527Z,50080.25,50048.73,50095.42
2021-06-12T22:25:18.243Z,50080.25,50048.73,50094.1
2021-06-12T22:25:24.183Z,50080.25,50048.73,50093.99
2021-06-12T22:25:30.136Z,50080.25,50048.73,50087.7
2021-06-12T22:25:35.871Z,50080.25,50048.73,50087.38
2021-06-12T22:25:41.626Z,50080.25,50048.73,50085.58
2021-06-12T22:25:47.580Z,50080.25,50048.73,50081.3
2021-06-12T22:25:53.302Z,50080.25,50048.73,50080.76
2021-06-12T22:25:59.021Z,50080.25,50048.73,50080.56
2021-06-12T22:26:04.992Z,50080.25,50048.73,50080.56
2021-06-12T22:26:10.971Z,50080.25,50048.73,50080.56
2021-06-12T22:26:18.905Z,50080.25,50034.16,50078.85
2021-06-12T22:26:24.625Z,50080.25,50034.16,50078.63
2021-06-12T22:26:30.358Z,50080.25,50034.16,50078.63
2021-06-12T22:26:36.081Z,50080.25,50034.16,50078.63
2021-06-12T22:26:41.835Z,50080.25,50034.16,50078.59
2021-06-12T22:26:47.557Z,50080.25,50034.16,50078.51
2021-06-12T22:26:53.279Z,50080.25,50034.16,50078.51
2021-06-12T22:26:59.227Z,50079.51,50034.16,50078.37
2021-06-12T22:27:04.952Z,50079.51,50034.16,50078.37
2021-06-12T22:27:10.931Z,50079.51,50034.16,50077.33
2021-06-12T22:27:16.203Z,50079.51,50034.16,50077.33
2021-06-12T22:27:21.924Z,50079.51,50034.16,50077.33
2021-06-12T22:27:27.644Z,50079.51,50034.16,50054.71
2021-06-12T22:27:33.593Z,50079.51,50034.16,50053.19
2021-06-12T22:27:39.342Z,50079.51,50034.16,50052.78
2021-06-12T22:27:45.091Z,50079.51,50034.16,50052.78
2021-06-12T22:27:50.816Z,50079.51,50034.16,50052.78
2021-06-12T22:27:56.538Z,50079.51,50034.16,50044.07
2021-06-12T22:28:01.818Z,50079.51,50034.16,50040.03
2021-06-12T22:28:07.575Z,50079.51,50034.16,50039.91
2021-06-12T22:28:13.297Z,50079.51,50034.16,50039.91
2021-06-12T22:28:18.570Z,50079.51,50034.16,50047.85
2021-06-12T22:28:24.522Z,50079.51,50034.16,50047.85
2021-06-12T22:28:30.277Z,50079.51,50034.16,50049.1
2021-06-12T22:28:39.100Z,50079.51,50063.74,50049.1
2021-06-12T22:28:45.048Z,50079.51,50063.74,50049.13
2021-06-12T22:28:50.783Z,50079.51,50063.74,50049.91
2021-06-12T22:28:56.500Z,50079.51,50063.74,50049.92
2021-06-12T22:29:02.227Z,50079.51,50063.74,50049.94
2021-06-12T22:29:08.212Z,50079.51,50063.74,50049.94
2021-06-12T22:29:13.936Z,50079.51,50063.74,50049.94
2021-06-12T22:29:19.666Z,50037.27,50063.74,50052.68
2021-06-12T22:29:25.393Z,50037.27,50063.74,50051.97
2021-06-12T22:29:31.390Z,50037.27,50063.74,50053.86
2021-06-12T22:29:37.112Z,50037.27,50063.74,50053.95
2021-06-12T22:29:42.401Z,50037.27,50063.74,50052.48
2021-06-12T22:29:48.354Z,50037.27,50063.74,50052.5
2021-06-12T22:29:54.078Z,50037.27,50063.74,50052.48
2021-06-12T22:30:00.029Z,50037.27,50063.74,50050.2
2021-06-12T22:30:05.793Z,50037.27,50063.74,50049.59
2021-06-12T22:30:11.745Z,50037.27,50063.74,50049.57
2021-06-12T22:30:17.484Z,50037.27,50063.74,50049.53
2021-06-12T22:30:23.208Z,50037.27,50063.74,50049.17
2021-06-12T22:30:29.192Z,50037.27,50063.74,50049.16
2021-06-12T22:30:34.915Z,50037.27,50063.74,50048.73
2021-06-12T22:30:40.704Z,50037.27,50063.74,50049.63
2021-06-12T22:30:46.429Z,50037.27,50063.74,50049.57
2021-06-12T22:30:52.147Z,50037.27,50063.74,50049.57
2021-06-12T22:31:02.661Z,50037.27,50040.52,50049.2
2021-06-12T22:31:08.418Z,50045.3,50040.52,50049.2
2021-06-12T22:31:14.138Z,50045.3,50040.52,50049.22
2021-06-12T22:31:19.405Z,50045.3,50040.52,50049.25
2021-06-12T22:31:25.155Z,50045.3,50040.52,50048.93
2021-06-12T22:31:30.871Z,50045.3,50040.52,50049.22
2021-06-12T22:31:36.590Z,50045.3,50040.52,50049.68
2021-06-12T22:31:42.308Z,50045.3,50040.52,50050.47
2021-06-12T22:31:48.065Z,50045.3,50040.52,50050.44
2021-06-12T22:31:53.824Z,50045.3,50040.52,50051.06
2021-06-12T22:31:59.537Z,50045.3,50040.52,50051.14
2021-06-12T22:32:05.261Z,50045.3,50040.52,50051.16
2021-06-12T22:32:11.016Z,50045.3,50040.52,50051.17
2021-06-12T22:32:16.965Z,50045.3,50040.52,50051.42
2021-06-12T22:32:22.731Z,50045.3,50040.52,50051.48
2021-06-12T22:32:28.449Z,50045.3,50040.52,50051.48
2021-06-12T22:32:34.170Z,50045.3,50040.52,50046.88
2021-06-12T22:32:40.123Z,50045.3,50040.52,50047.18
2021-06-12T22:32:45.848Z,50045.3,50040.52,50047.88
2021-06-12T22:32:51.568Z,50045.3,50040.52,50047.88
2021-06-12T22:32:57.626Z,50045.3,50040.52,50049.07
2021-06-12T22:33:03.351Z,50045.3,50040.52,50049.07
2021-06-12T22:33:09.323Z,50045.3,50040.52,50049.07
2021-06-12T22:33:15.045Z,50045.3,50040.52,50049.47
2021-06-12T22:33:22.709Z,50045.3,50111.7,50049.76
2021-06-12T22:33:28.431Z,50126.91,50111.7,50053.37
2021-06-12T22:33:34.151Z,50126.91,50111.7,50054.83
2021-06-12T22:33:39.873Z,50126.91,50111.7,50055.2
2021-06-12T22:33:45.593Z,50126.91,50111.7,50059.02
2021-06-12T22:33:51.306Z,50126.91,50111.7,50059.02
2021-06-12T22:33:57.030Z,50126.91,50111.7,50058.37
2021-06-12T22:34:02.760Z,50126.91,50111.7,50058.41
2021-06-12T22:34:08.515Z,50126.91,50111.7,50058.46
2021-06-12T22:34:14.461Z,50126.91,50111.7,50058.46
2021-06-12T22:34:20.217Z,50126.91,50111.7,50058.69
2021-06-12T22:34:25.941Z,50126.91,50111.7,50060.88
2021-06-12T22:34:31.694Z,50126.91,50111.7,50062.29
2021-06-12T22:34:37.414Z,50126.91,50111.7,50062
2021-06-12T22:34:43.138Z,50126.91,50111.7,50062
2021-06-12T22:34:48.866Z,50126.91,50111.7,50062.63
2021-06-12T22:34:54.588Z,50126.91,50111.7,50039.39
2021-06-12T22:35:00.305Z,50126.91,50111.7,50039.39
2021-06-12T22:35:06.066Z,50126.91,50111.7,50038.45
2021-06-12T22:35:12.017Z,50046.16,50111.7,50038.59
2021-06-12T22:35:17.771Z,50046.16,50111.7,50039.3
2021-06-12T22:35:23.499Z,50046.16,50111.7,50039.38
2021-06-12T22:35:29.222Z,50046.16,50111.7,50039.55
2021-06-12T22:35:34.939Z,50046.16,50111.7,50039.58
